Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Order_Day,Order_Month,Order_Year
OD319,Sudeep,6,6,22,2015-04-11,1,1079,0.24,410.02,0,11,4,2015
OD320,Arvind,3,18,8,2015-04-11,1,1027,0.16,328.64,0,11,4,2015
OD321,Alan,4,12,4,2015-04-11,1,1771,0.28,602.14,0,11,4,2015
OD322,Sheeba,5,22,7,2015-04-11,1,1171,0.16,363.01,0,11,4,2015
OD323,Arvind,0,3,14,2015-09-19,4,672,0.16,141.12,0,19,9,2015
OD324,Anu,1,13,5,2017-04-23,4,848,0.21,228.96,0,23,4,2017
OD325,Amrish,4,12,14,2017-04-23,4,2078,0.21,914.32,0,23,4,2017
OD326,Ravi,3,20,8,2018-03-11,3,1400,0.17,406.0,0,11,3,2018
OD327,Verma,4,12,3,2017-08-30,1,945,0.22,226.8,0,30,8,2017
OD328,Arutra,1,13,21,2017-08-30,1,590,0.22,82.6,0,30,8,2017
OD329,Malik,1,13,4,2017-08-30,1,1583,0.3,316.6,0,30,8,2017
OD330,Vidya,1,13,14,2017-08-30,1,1534,0.15,245.44,0,30,8,2017
OD331,Krithika,6,16,7,2017-08-30,1,2133,0.12,490.59,0,30,8,2017
OD332,Shree,4,17,20,2017-04-25,1,2021,0.19,747.77,0,25,4,2017
OD333,Shree,1,13,16,2017-04-25,1,1825,0.17,164.25,0,25,4,2017
OD334,Akash,0,2,10,2017-04-25,1,2029,0.35,608.7,0,25,4,2017
OD335,Verma,5,22,13,2016-01-09,4,1228,0.25,442.08,0,9,1,2016
OD336,Yadav,3,20,13,2016-01-09,4,1501,0.24,210.14,0,9,1,2016
OD337,Alan,4,19,10,2016-01-09,4,1094,0.26,415.72,0,9,1,2016
OD338,Hussain,0,3,4,2015-12-07,4,1179,0.2,106.11,0,7,12,2015
OD339,Suresh,3,0,22,2015-12-07,4,1127,0.29,416.99,0,7,12,2015
OD340,Willams,0,1,11,2016-06-22,4,601,0.26,234.39,0,22,6,2016
OD341,Hussain,5,8,1,2015-04-13,1,1697,0.21,560.01,0,13,4,2015
OD342,Sundar,1,21,12,2015-04-13,1,2095,0.35,502.8,0,13,4,2015
OD343,Harish,2,4,16,2015-04-13,1,1132,0.24,215.08,0,13,4,2015
OD344,Suresh,4,19,10,2015-04-13,1,1561,0.35,640.01,0,13,4,2015
OD345,Vinne,2,4,2,2016-12-20,0,1238,0.1,297.12,0,20,12,2016
OD346,Willams,0,2,17,2018-06-15,4,2068,0.32,165.44,0,15,6,2018
OD347,Suresh,4,19,14,2018-08-07,1,1113,0.21,356.16,0,7,8,2018
OD348,Roshan,3,20,18,2018-08-07,1,1966,0.1,629.12,0,7,8,2018
OD349,Haseena,2,4,9,2018-08-07,1,2138,0.13,684.16,0,7,8,2018
OD350,Sabeela,3,0,0,2017-01-09,1,978,0.17,68.46,0,9,1,2017
OD351,Willams,4,12,7,2017-01-09,1,2014,0.26,684.76,0,9,1,2017
OD352,Shah,0,2,22,2017-01-09,1,645,0.21,187.05,0,9,1,2017
OD353,Krithika,3,20,7,2017-01-09,1,2194,0.12,680.14,0,9,1,2017
OD354,Vidya,1,13,12,2017-01-09,1,1244,0.17,62.2,0,9,1,2017
OD355,Surya,0,1,6,2017-08-04,1,743,0.35,289.77,0,4,8,2017
OD356,Yadav,4,12,15,2017-08-04,1,2474,0.21,593.76,0,4,8,2017
OD357,Malik,6,6,20,2017-08-04,1,1494,0.2,74.7,0,4,8,2017
OD358,Vidya,5,22,2,2017-08-04,1,1174,0.19,328.72,0,4,8,2017
OD359,Sabeela,4,19,23,2017-04-23,3,1062,0.35,435.42,0,23,4,2017
OD360,Ridhesh,4,19,14,2018-08-03,3,2297,0.13,528.31,0,3,8,2018
OD361,Amrish,6,16,11,2018-08-03,3,562,0.13,56.2,0,3,8,2018
OD362,Veena,2,9,13,2018-09-25,1,2049,0.13,655.68,0,25,9,2018
OD363,Veronica,2,9,6,2018-09-25,1,570,0.22,125.4,0,25,9,2018
OD364,Krithika,2,15,7,2018-09-25,1,1236,0.35,333.72,0,25,9,2018
OD365,Haseena,1,13,0,2018-09-25,1,1069,0.32,459.67,0,25,9,2018
OD366,Roshan,0,3,11,2015-09-24,4,1946,0.27,622.72,0,24,9,2015
OD367,Yusuf,6,16,5,2017-10-21,1,595,0.11,196.35,0,21,10,2017
OD368,Amrish,2,15,15,2017-10-21,1,2439,0.21,658.53,0,21,10,2017
OD369,Vince,0,1,7,2017-10-21,1,2415,0.24,555.45,0,21,10,2017
OD370,Mathew,5,22,19,2017-10-21,1,1725,0.27,362.25,0,21,10,2017
OD371,Malik,4,12,17,2018-05-29,0,688,0.21,116.96,0,29,5,2018
OD372,Sudeep,3,20,7,2018-05-29,0,1698,0.16,339.6,0,29,5,2018
OD373,Arvind,0,2,14,2015-07-23,4,1665,0.33,216.45,0,23,7,2015
OD374,Shah,1,13,12,2015-07-23,4,1309,0.13,78.54,0,23,7,2015
OD375,Sharon,5,22,21,2015-07-23,4,905,0.32,72.4,0,23,7,2015
OD376,Hussain,2,15,18,2015-07-23,4,2271,0.35,295.23,0,23,7,2015
OD377,Ganesh,6,5,14,2017-09-28,0,2091,0.27,522.75,0,28,9,2017
OD378,Ganesh,3,0,16,2018-08-27,1,1917,0.28,172.53,0,27,8,2018
OD379,Sudeep,3,20,3,2016-04-28,0,641,0.17,179.48,0,28,4,2016
OD380,Hussain,5,22,16,2016-04-28,0,1192,0.26,417.2,0,28,4,2016
OD381,Krithika,3,20,12,2016-04-28,0,1132,0.21,464.12,0,28,4,2016
OD382,Ram,5,14,11,2017-10-28,4,1727,0.27,224.51,0,28,10,2017
OD383,Mathew,2,15,14,2017-10-28,4,1051,0.34,378.36,0,28,10,2017
OD384,Jackson,1,13,20,2016-06-26,0,2109,0.19,337.44,0,26,6,2016
OD385,Surya,2,15,23,2016-11-27,3,1311,0.14,314.64,0,27,11,2016
OD386,Sabeela,4,17,12,2016-11-27,3,759,0.1,265.65,0,27,11,2016
OD387,Esther,0,1,23,2016-03-12,1,2201,0.21,462.21,0,12,3,2016
OD388,Harish,6,6,14,2016-03-12,1,1964,0.22,314.24,0,12,3,2016
OD389,Malik,6,5,1,2015-11-24,1,1898,0.19,702.26,0,24,11,2015
OD390,Shree,0,1,2,2018-11-12,1,2282,0.19,114.1,0,12,11,2018
OD391,Jonas,0,2,7,2018-11-12,1,2294,0.18,596.44,0,12,11,2018
OD392,Hafiz,5,22,2,2015-09-21,4,2213,0.34,995.85,0,21,9,2015
OD393,Hussain,3,0,4,2015-09-21,4,1797,0.3,269.55,0,21,9,2015
OD394,Ridhesh,5,8,14,2015-07-06,0,1912,0.29,382.4,0,6,7,2015
OD395,Suresh,3,20,0,2018-06-30,4,1865,0.11,354.35,0,30,6,2018
OD396,Sheeba,0,3,6,2018-10-17,1,1838,0.24,753.58,0,17,10,2018
OD397,Ram,1,21,7,2018-10-17,1,1626,0.23,195.12,0,17,10,2018
OD398,Rumaiza,6,16,6,2016-10-31,0,647,0.33,71.17,0,31,10,2016
OD399,Mathew,0,2,20,2017-08-09,0,1042,0.2,177.14,0,9,8,2017
OD400,Veronica,1,13,23,2017-08-09,0,1519,0.23,318.99,0,9,8,2017
OD401,Yadav,1,13,13,2017-08-09,0,532,0.26,148.96,0,9,8,2017
OD402,Adavan,2,4,12,2017-08-09,0,1477,0.23,73.85,0,9,8,2017
OD403,Willams,0,3,17,2015-12-24,3,707,0.14,98.98,0,24,12,2015
OD404,Shree,6,6,3,2015-04-16,3,1748,0.24,314.64,0,16,4,2015
OD405,Alan,5,14,23,2018-12-24,1,2257,0.15,361.12,0,24,12,2018
OD406,Kumar,3,0,13,2018-08-12,4,762,0.31,198.12,0,12,8,2018
OD407,Sharon,3,20,17,2018-08-12,4,904,0.17,63.28,0,12,8,2018
OD408,Ravi,4,11,8,2018-08-12,4,958,0.18,182.02,0,12,8,2018
OD409,Surya,1,21,20,2018-08-12,4,2193,0.33,899.13,0,12,8,2018
OD410,Krithika,2,9,8,2018-08-12,4,830,0.14,66.4,0,12,8,2018
OD411,Krithika,0,3,10,2018-08-12,4,1531,0.28,505.23,0,12,8,2018
OD412,Harish,6,6,2,2018-08-12,4,2355,0.14,753.6,0,12,8,2018
OD413,Jonas,5,8,13,2018-08-12,4,917,0.19,256.76,0,12,8,2018
OD414,Ridhesh,0,2,4,2018-08-12,4,1433,0.25,458.56,0,12,8,2018
OD415,Sudha,2,10,11,2018-03-11,4,2246,0.31,965.78,0,11,3,2018
OD416,Arvind,3,7,16,2018-03-11,4,2130,0.23,937.2,0,11,3,2018
OD417,Ramesh,6,6,5,2018-06-24,4,2461,0.18,393.76,0,24,6,2018
OD418,Amrish,1,21,3,2017-04-14,4,1863,0.1,167.67,0,14,4,2017
OD419,Jackson,3,7,7,2018-06-11,3,1382,0.1,290.22,0,11,6,2018
OD420,Hussain,1,13,19,2018-04-03,4,807,0.32,88.77,0,3,4,2018
OD421,Shree,2,10,23,2018-04-03,4,1272,0.24,305.28,0,3,4,2018
OD422,Komal,4,17,13,2015-06-22,4,1621,0.15,470.09,0,22,6,2015
OD423,Malik,0,2,11,2018-10-19,1,1356,0.27,501.72,0,19,10,2018
OD424,Sheeba,3,18,21,2018-10-19,1,684,0.21,54.72,0,19,10,2018
OD425,Veena,0,3,7,2018-08-21,3,540,0.27,162.0,0,21,8,2018
OD426,Arvind,1,21,22,2018-11-23,0,1256,0.21,113.04,0,23,11,2018
OD427,Sudha,1,13,17,2018-11-23,0,581,0.2,214.97,0,23,11,2018
OD428,Amrish,6,16,2,2015-12-09,1,707,0.1,226.24,0,9,12,2015
OD429,Willams,4,19,10,2018-01-10,0,913,0.19,374.33,0,10,1,2018
OD430,Sudeep,3,20,12,2017-04-15,3,507,0.33,96.33,0,15,4,2017
OD431,Harish,4,11,8,2017-04-15,3,1367,0.29,355.42,0,15,4,2017
OD432,Yusuf,3,18,2,2017-04-15,3,833,0.28,233.24,0,15,4,2017
OD433,Esther,1,21,9,2017-04-15,3,1987,0.34,258.31,0,15,4,2017
OD434,Roshan,0,2,9,2017-06-06,1,1152,0.11,264.96,0,6,6,2017
OD435,Rumaiza,6,16,1,2015-12-19,3,1362,0.12,517.56,0,19,12,2015
OD436,Haseena,6,6,6,2015-12-19,3,942,0.15,122.46,0,19,12,2015
OD437,Ram,2,9,4,2017-12-06,0,2200,0.1,792.0,0,6,12,2017
OD438,Aditi,6,16,17,2017-12-06,0,861,0.25,258.3,0,6,12,2017
OD439,Sabeela,5,14,16,2018-09-15,0,1648,0.33,444.96,0,15,9,2018
OD440,Malik,4,17,13,2018-01-20,1,1805,0.23,216.6,0,20,1,2018
OD441,Sudeep,4,12,2,2017-05-09,0,620,0.3,74.4,0,9,5,2017
OD442,James,6,16,12,2017-05-09,0,1216,0.27,547.2,0,9,5,2017
OD443,Sudha,2,10,5,2017-05-09,0,686,0.3,34.3,0,9,5,2017
OD444,Amrish,3,7,7,2017-05-09,0,1648,0.23,313.12,0,9,5,2017
OD445,Sudeep,3,7,16,2017-05-09,0,506,0.23,217.58,0,9,5,2017
OD446,Yadav,6,5,19,2017-05-09,0,1579,0.21,347.38,0,9,5,2017
OD447,Malik,6,5,1,2018-03-20,0,550,0.29,231.0,0,20,3,2018
OD448,Shree,1,21,11,2017-01-04,1,2020,0.22,848.4,0,4,1,2017
OD449,Ganesh,0,3,14,2017-01-04,1,695,0.24,104.25,0,4,1,2017
OD450,Sudha,3,7,4,2017-01-04,1,2453,0.35,367.95,0,4,1,2017
OD451,Amy,5,14,14,2017-01-04,1,1820,0.23,637.0,0,4,1,2017
OD452,Verma,2,15,23,2017-01-04,1,508,0.28,152.4,0,4,1,2017
OD453,Veena,5,8,23,2017-01-04,1,2459,0.23,860.65,0,4,1,2017
OD454,Esther,5,14,15,2018-10-20,1,850,0.11,93.5,0,20,10,2018
OD455,Ramesh,0,1,2,2018-10-20,1,2417,0.2,821.78,0,20,10,2018
OD456,Sharon,6,16,12,2017-12-13,0,795,0.3,206.7,0,13,12,2017
OD457,Ridhesh,3,7,19,2015-12-02,4,2142,0.26,664.02,0,2,12,2015
OD458,Akash,3,7,13,2017-09-26,0,1542,0.2,647.64,0,26,9,2017
OD459,Muneer,2,4,5,2017-09-26,0,2411,0.3,699.19,0,26,9,2017
OD460,Krithika,3,0,22,2016-12-15,4,1213,0.28,206.21,0,15,12,2016
OD461,Veronica,3,0,11,2016-12-15,4,507,0.1,101.4,0,15,12,2016
OD462,Ramesh,2,9,13,2016-12-15,4,618,0.28,216.3,0,15,12,2016
OD463,Krithika,1,13,21,2017-04-22,4,1199,0.33,167.86,0,22,4,2017
OD464,Amrish,3,18,22,2017-04-22,4,2200,0.23,484.0,0,22,4,2017
OD465,Krithika,4,12,14,2017-04-22,4,1238,0.27,519.96,0,22,4,2017
OD466,Veena,1,21,0,2017-04-22,4,1962,0.22,412.02,0,22,4,2017
OD467,Alan,6,5,14,2017-04-22,4,580,0.26,139.2,0,22,4,2017
OD468,Shah,5,8,10,2016-01-17,0,2412,0.21,168.84,0,17,1,2016
OD469,Adavan,0,1,22,2018-03-31,0,1224,0.16,208.08,0,31,3,2018
OD470,Hussain,4,17,16,2017-12-16,0,1356,0.31,216.96,0,16,12,2017
OD471,Yadav,1,21,7,2016-12-20,1,502,0.25,80.32,0,20,12,2016
OD472,Yadav,0,2,13,2015-09-11,4,2271,0.23,658.59,0,11,9,2015
OD473,Amrish,2,4,1,2015-09-11,4,1977,0.33,514.02,0,11,9,2015
OD474,Yadav,1,21,13,2015-09-11,4,1388,0.34,208.2,0,11,9,2015
OD475,Esther,2,10,11,2015-09-11,4,2115,0.19,359.55,0,11,9,2015
OD476,Haseena,5,14,8,2015-09-11,4,1976,0.18,790.4,0,11,9,2015
OD477,Hussain,0,2,13,2015-09-11,4,1323,0.22,251.37,0,11,9,2015
OD478,Rumaiza,3,18,13,2017-12-07,4,639,0.25,255.6,0,7,12,2017
OD479,Rumaiza,3,0,13,2017-10-27,1,1544,0.14,633.04,0,27,10,2017
OD480,Jackson,4,17,10,2017-06-26,1,1223,0.12,146.76,0,26,6,2017
OD481,Ravi,6,5,8,2017-06-26,1,1224,0.22,403.92,0,26,6,2017
OD482,Shah,0,3,7,2015-06-10,4,2157,0.25,949.08,0,10,6,2015
OD483,James,0,3,4,2015-07-22,1,673,0.1,195.17,0,22,7,2015
OD484,Sudha,3,0,23,2015-07-22,1,2092,0.23,188.28,0,22,7,2015
OD485,Vince,6,6,17,2018-10-06,4,1892,0.19,491.92,0,6,10,2018
OD486,Ramesh,6,6,2,2018-10-06,4,1943,0.14,777.2,0,6,10,2018
OD487,Harish,4,17,2,2018-10-06,4,1968,0.14,649.44,0,6,10,2018
OD488,Sabeela,2,15,11,2015-10-29,0,1596,0.26,478.8,0,29,10,2015
OD489,Haseena,6,6,15,2015-09-06,0,1637,0.3,572.95,0,6,9,2015
OD490,Vidya,6,5,15,2015-09-06,0,2232,0.1,870.48,0,6,9,2015
OD491,Amy,0,3,19,2015-09-06,0,1917,0.22,843.48,0,6,9,2015
OD492,Yadav,1,21,17,2015-09-14,1,531,0.22,74.34,0,14,9,2015
OD493,Anu,4,11,12,2015-09-14,1,1283,0.24,526.03,0,14,9,2015
OD494,Sheeba,1,21,3,2017-09-05,4,937,0.33,327.95,0,5,9,2017
OD495,Veronica,1,13,14,2017-03-18,3,1373,0.17,247.14,0,18,3,2017
OD496,Ridhesh,1,21,8,2016-12-27,3,1598,0.33,415.48,0,27,12,2016
OD497,Komal,3,0,7,2017-07-25,4,1398,0.26,545.22,0,25,7,2017
OD498,Hussain,1,13,3,2017-07-25,4,1070,0.24,53.5,0,25,7,2017
OD499,Vidya,4,19,23,2017-07-25,4,1948,0.25,818.16,0,25,7,2017
OD500,Komal,2,15,6,2017-07-25,4,702,0.28,161.46,0,25,7,2017
OD501,Veena,1,21,10,2017-05-30,4,1953,0.23,722.61,0,30,5,2017
OD502,Arvind,2,10,15,2017-05-30,4,548,0.15,115.08,0,30,5,2017
OD503,Peer,6,6,0,2017-05-30,4,1952,0.17,624.64,0,30,5,2017
OD504,Komal,3,7,14,2017-05-30,4,1836,0.24,716.04,0,30,5,2017
OD505,Esther,0,2,13,2017-05-30,4,2292,0.16,114.6,0,30,5,2017
OD506,Hafiz,1,13,9,2018-12-11,1,2112,0.18,380.16,0,11,12,2018
OD507,Aditi,3,20,7,2016-03-16,3,2354,0.18,870.98,0,16,3,2016
OD508,Amrish,6,5,13,2016-03-16,3,2061,0.31,865.62,0,16,3,2016
OD509,Kumar,6,16,7,2016-03-16,3,1791,0.31,519.39,0,16,3,2016
OD510,Vince,5,8,2,2016-03-16,3,2009,0.31,904.05,0,16,3,2016
OD511,Haseena,4,17,17,2018-11-26,0,1850,0.29,777.0,0,26,11,2018
OD512,Shah,0,2,15,2018-11-26,0,898,0.33,80.82,0,26,11,2018
OD513,Aditi,0,2,10,2017-10-20,1,1070,0.28,310.3,0,20,10,2017
OD514,Arutra,5,14,15,2018-12-21,4,606,0.29,121.2,0,21,12,2018
OD515,Verma,1,13,12,2018-12-21,4,2352,0.27,564.48,0,21,12,2018
OD516,Arvind,2,9,0,2018-01-22,4,1381,0.24,151.91,0,22,1,2018
OD517,Sundar,2,9,1,2018-01-22,4,1170,0.17,257.4,0,22,1,2018
OD518,Ramesh,6,16,17,2018-01-22,4,1815,0.12,272.25,0,22,1,2018
OD519,Komal,2,9,2,2018-01-22,4,595,0.21,89.25,0,22,1,2018
OD520,Krithika,0,2,16,2016-03-22,0,640,0.27,256.0,0,22,3,2016
OD521,Arutra,2,15,16,2016-03-22,0,1854,0.34,519.12,0,22,3,2016
OD522,Komal,2,4,7,2016-03-22,0,2088,0.33,689.04,0,22,3,2016
OD523,Peer,4,12,13,2018-01-23,0,1837,0.34,734.8,0,23,1,2018
OD524,Jonas,5,14,0,2017-05-21,4,737,0.29,221.1,0,21,5,2017
OD525,Amy,2,9,6,2017-05-21,4,2447,0.29,978.8,0,21,5,2017
OD526,Suresh,2,4,8,2016-12-26,1,1102,0.22,77.14,0,26,12,2016
OD527,Sheeba,0,3,20,2018-10-21,3,2236,0.27,178.88,0,21,10,2018
OD528,Verma,6,16,16,2018-10-21,3,1413,0.28,155.43,0,21,10,2018
OD529,Krithika,6,6,7,2016-03-09,1,1032,0.33,237.36,0,9,3,2016
OD530,Vidya,0,2,21,2016-03-09,1,1597,0.13,367.31,0,9,3,2016
OD531,Komal,2,10,7,2016-03-09,1,1537,0.31,169.07,0,9,3,2016
OD532,Roshan,2,4,2,2016-07-11,4,1245,0.2,348.6,0,11,7,2016
OD533,Veena,6,16,12,2018-07-09,4,1902,0.13,646.68,0,9,7,2018
OD534,Aditi,3,18,10,2017-05-29,3,888,0.22,115.44,0,29,5,2017
OD535,James,3,7,17,2017-05-29,3,1416,0.25,396.48,0,29,5,2017
OD536,Willams,6,16,1,2017-10-07,4,739,0.17,310.38,0,7,10,2017
OD537,Sudeep,1,21,15,2018-03-09,0,1262,0.22,302.88,0,9,3,2018
OD538,Sheeba,1,21,13,2016-03-12,1,2241,0.22,493.02,0,12,3,2016
OD539,Surya,3,20,18,2016-07-12,3,2060,0.24,412.0,0,12,7,2016
OD540,Surya,6,5,16,2016-07-12,3,1633,0.35,669.53,0,12,7,2016
OD541,Alan,1,21,20,2015-01-02,0,1338,0.27,374.64,0,2,1,2015
OD542,Sudha,4,17,4,2017-07-14,4,1382,0.12,179.66,0,14,7,2017
OD543,Aditi,1,21,10,2016-12-18,1,1296,0.26,388.8,0,18,12,2016
OD544,Sundar,6,5,16,2015-11-05,0,2289,0.16,526.47,0,5,11,2015
OD545,Arvind,4,12,12,2015-11-05,0,898,0.24,44.9,0,5,11,2015
OD546,Surya,2,4,0,2015-11-05,0,2017,0.14,665.61,0,5,11,2015
OD547,Yadav,6,5,19,2018-11-19,1,1404,0.3,294.84,0,19,11,2018
OD548,Komal,0,3,0,2018-11-19,1,888,0.23,337.44,0,19,11,2018
OD549,Adavan,2,10,3,2016-11-15,0,659,0.28,204.29,0,15,11,2016
OD550,Yadav,1,21,12,2016-11-15,0,1167,0.3,501.81,0,15,11,2016
OD551,Ravi,2,4,18,2016-11-15,0,1471,0.1,308.91,0,15,11,2016
OD552,Verma,2,15,2,2017-04-15,4,2481,0.26,421.77,0,15,4,2017
OD553,Shree,1,21,19,2018-11-09,3,2336,0.34,607.36,0,9,11,2018
OD554,Yadav,1,13,6,2018-11-24,0,1696,0.21,84.8,0,24,11,2018
OD555,Arutra,5,22,13,2018-06-29,4,1904,0.26,628.32,0,29,6,2018
OD556,Yadav,2,9,14,2015-03-03,3,861,0.2,163.59,0,3,3,2015
OD557,Yusuf,4,19,7,2017-10-06,4,1505,0.29,376.25,0,6,10,2017
OD558,Ganesh,2,9,10,2017-10-06,4,1791,0.19,608.94,0,6,10,2017
OD559,Esther,6,16,2,2017-10-06,4,1826,0.22,91.3,0,6,10,2017
OD560,Kumar,2,10,19,2018-11-20,4,768,0.25,268.8,0,20,11,2018
OD561,Yadav,0,2,13,2018-11-20,4,1551,0.21,511.83,0,20,11,2018
OD562,Esther,4,17,2,2015-09-14,3,1313,0.31,525.2,0,14,9,2015
OD563,Ram,4,12,10,2015-09-14,3,1455,0.3,494.7,0,14,9,2015
OD564,Shree,4,17,21,2016-07-12,4,777,0.25,186.48,0,12,7,2016
OD565,Akash,1,13,23,2016-07-12,4,2179,0.31,326.85,0,12,7,2016
OD566,Amrish,4,11,11,2018-07-12,4,1527,0.16,305.4,0,12,7,2018
OD567,Ridhesh,0,1,23,2018-01-10,4,2207,0.33,132.42,0,10,1,2018
OD568,Surya,2,9,20,2018-01-10,4,1879,0.28,563.7,0,10,1,2018
OD569,Yusuf,5,8,18,2018-01-10,4,1668,0.1,283.56,0,10,1,2018
OD570,Malik,3,20,19,2018-01-10,4,727,0.23,247.18,0,10,1,2018
OD571,Muneer,0,3,6,2018-12-28,1,979,0.1,430.76,0,28,12,2018
OD572,Hussain,0,2,19,2018-12-28,1,1362,0.18,381.36,0,28,12,2018
OD573,James,0,1,0,2018-12-28,1,1626,0.24,650.4,0,28,12,2018
OD574,Ridhesh,4,12,0,2018-12-28,1,681,0.23,286.02,0,28,12,2018
OD575,James,2,9,9,2017-03-11,4,2017,0.21,322.72,0,11,3,2017
OD576,Komal,1,13,8,2016-09-18,4,980,0.16,205.8,0,18,9,2016
OD577,Peer,0,1,8,2016-09-18,4,931,0.31,418.95,0,18,9,2016
OD578,Vinne,3,18,21,2016-09-18,4,1454,0.31,276.26,0,18,9,2016
OD579,Komal,4,19,8,2018-07-20,0,2139,0.14,192.51,0,20,7,2018
OD580,Akash,3,18,5,2018-07-20,0,1456,0.14,567.84,0,20,7,2018
OD581,Ridhesh,4,17,4,2016-10-09,4,2403,0.14,480.6,0,9,10,2016
OD582,Suresh,1,21,22,2018-01-12,4,822,0.13,98.64,0,12,1,2018
OD583,Ramesh,3,0,0,2018-01-12,4,750,0.16,165.0,0,12,1,2018
OD584,Hussain,4,11,12,2018-01-12,4,1483,0.29,281.77,0,12,1,2018
OD585,Ramesh,2,10,21,2018-01-12,4,1072,0.3,310.88,0,12,1,2018
OD586,Veronica,6,6,4,2018-01-12,4,842,0.22,176.82,0,12,1,2018
OD587,Aditi,6,5,15,2016-03-07,3,1479,0.29,73.95,0,7,3,2016
OD588,Amy,5,22,11,2016-03-07,3,619,0.12,229.03,0,7,3,2016
OD589,Amy,3,20,20,2017-03-20,4,1784,0.29,428.16,0,20,3,2017
OD590,Veronica,0,3,2,2017-03-20,4,1586,0.31,650.26,0,20,3,2017
OD591,Rumaiza,5,14,17,2017-03-20,4,1354,0.24,324.96,0,20,3,2017
OD592,Muneer,4,19,16,2017-03-20,4,1545,0.34,432.6,0,20,3,2017
OD593,Roshan,3,7,16,2015-09-01,0,2409,0.27,867.24,0,1,9,2015
OD594,Sudha,5,22,12,2015-09-01,0,1432,0.15,300.72,0,1,9,2015
OD595,Kumar,6,16,16,2015-08-08,4,1443,0.25,533.91,0,8,8,2015
OD596,Sudha,3,20,16,2015-08-08,4,1770,0.19,177.0,0,8,8,2015
OD597,Yusuf,1,13,21,2015-08-08,4,1298,0.3,272.58,0,8,8,2015
OD598,Kumar,2,9,10,2015-08-08,4,1674,0.12,652.86,0,8,8,2015
OD599,Arutra,2,9,15,2017-07-14,1,1925,0.16,712.25,0,14,7,2017
OD600,Adavan,4,12,7,2017-07-16,1,1963,0.27,392.6,0,16,7,2017
OD601,Sudeep,6,5,3,2017-07-16,1,1899,0.3,797.58,0,16,7,2017
OD602,Anu,1,21,9,2017-07-16,1,2172,0.2,608.16,0,16,7,2017
OD603,Ravi,5,22,13,2015-03-15,3,2289,0.2,618.03,0,15,3,2015
OD604,Ram,6,16,19,2015-03-15,3,2110,0.3,590.8,0,15,3,2015
OD605,Peer,1,13,22,2015-03-15,3,1577,0.33,599.26,0,15,3,2015
OD606,James,1,13,16,2015-03-15,3,2092,0.17,920.48,0,15,3,2015
OD607,Yusuf,1,21,14,2015-03-15,3,2269,0.21,907.6,0,15,3,2015
OD608,Sharon,5,22,10,2015-05-23,1,1426,0.14,470.58,0,23,5,2015
OD609,Rumaiza,2,9,15,2015-05-23,1,1895,0.28,852.75,0,23,5,2015
OD610,Komal,4,17,22,2015-05-23,1,580,0.14,168.2,0,23,5,2015
OD611,Ganesh,6,16,15,2017-04-28,0,791,0.19,142.38,0,28,4,2017
OD612,Sudeep,3,0,22,2017-04-28,0,1167,0.28,303.42,0,28,4,2017
OD613,Mathew,6,5,3,2017-11-09,1,1138,0.29,102.42,0,9,11,2017
OD614,Jonas,1,13,3,2017-11-09,1,885,0.19,265.5,0,9,11,2017
OD615,Anu,6,16,21,2018-11-14,1,1149,0.25,471.09,0,14,11,2018
OD616,Vidya,3,0,10,2018-11-14,1,753,0.23,301.2,0,14,11,2018
OD617,Sundar,3,0,14,2018-08-18,1,2493,0.23,922.41,0,18,8,2018
OD618,Sheeba,2,15,11,2018-08-18,1,2236,0.24,961.48,0,18,8,2018
OD619,Sudeep,2,10,7,2018-08-18,1,2106,0.16,884.52,0,18,8,2018
OD620,Veena,0,1,22,2018-08-18,1,1873,0.33,618.09,0,18,8,2018
OD621,Malik,6,5,19,2018-08-18,1,1155,0.31,138.6,0,18,8,2018
OD622,Shah,2,15,1,2015-12-26,0,1881,0.27,432.63,0,26,12,2015
OD623,Haseena,1,13,10,2016-11-29,0,2285,0.21,982.55,0,29,11,2016
OD624,Shree,0,1,11,2016-11-29,0,561,0.23,134.64,0,29,11,2016
OD625,Surya,2,9,3,2016-11-29,0,1482,0.19,340.86,0,29,11,2016
OD626,Hafiz,4,19,5,2016-11-29,0,977,0.18,332.18,0,29,11,2016
OD627,Akash,3,0,19,2018-09-15,1,1595,0.14,717.75,0,15,9,2018
OD628,Alan,4,19,13,2018-05-19,4,1069,0.28,128.28,0,19,5,2018
OD629,Esther,1,21,2,2018-12-17,4,566,0.2,215.08,0,17,12,2018
OD630,Harish,1,21,4,2018-12-17,4,1551,0.27,155.1,0,17,12,2018
OD631,Hafiz,2,4,2,2017-11-12,4,1279,0.13,409.28,0,12,11,2017
OD632,Willams,0,1,2,2017-11-12,4,745,0.26,208.6,0,12,11,2017
OD633,Rumaiza,3,20,5,2017-11-12,4,540,0.17,32.4,0,12,11,2017
OD634,Sudha,2,9,12,2018-09-24,3,620,0.29,43.4,0,24,9,2018
OD635,Amy,2,10,3,2018-09-24,3,1931,0.26,308.96,0,24,9,2018
OD636,Verma,0,1,11,2016-04-10,3,2151,0.27,215.1,0,10,4,2016
OD637,Haseena,3,0,1,2017-08-15,4,1547,0.15,665.21,0,15,8,2017
